x,y,z
26.697191466922988,232.13155136354163,a
-4.91667829903901,181.41665972850143,a
38.50658836669288,203.15964804529904,a
61.65621499361143,195.06517851091309,a
29.19789958551991,284.6405127482126,a
49.98553220096343,229.86791966896624,a
63.79815045819208,200.10907603847585,a
100.64264810837756,234.54248882691695,a
132.69944201086741,253.02929244348906,a
125.42781207010226,260.6700873089958,a
159.03145222723234,236.28483837412887,a
137.8682587001055,270.23109365257005,a
100.19704641600339,208.98352250909682,a
189.67887015656805,270.3384560812757,a
150.3583651920936,245.86499304687914,a
173.1736548162318,256.43087686103456,a
132.63221711013952,267.9287485653998,a
141.05058006385727,267.8433971793346,a
111.53404022976287,282.7681380922177,a
142.3931638537726,298.3134650726744,a
112.62741578009133,252.50080572753822,a
70.84585124409641,296.6828852920224,a
58.03785326833253,256.2975457560625,a
32.05393132712294,252.15539782645462,a
80.37459727010828,266.3333971213626,a
58.00833996113474,268.75316221216997,a
30.04458535261475,269.3149437587433,a
38.38960612690723,264.7696418852605,a
53.70719340888169,250.61135439470533,a
77.26971846092871,248.3101185923013,a
52.18185812770301,265.7628314742444,a
-21.374691548420827,203.24835457113193,a
8.92715269958406,274.8394765824373,a
61.311317836687756,264.23696952239277,a
367.10754934350615,5.485865718720447,d
306.1786047220536,21.682352973164825,d
291.760961312515,21.184018440416367,d
276.4696392023412,4.881143718402939,d
272.33011870097107,56.19710842426832,d
249.5618808071238,37.07321148989661,d
236.6201481291552,5.3527642995964015,d
199.5627398484538,25.64132142223275,d
249.67733437773686,-11.08064471721326,d
215.6754727430902,38.86500839718792,d
195.98503656126013,-35.243680680594935,d
285.53118816498045,14.537903703597067,d
309.3511152420845,1.704263595438988,d
341.788679623097,55.95518681776548,d
372.29133170568184,4.88082095225468,d
428.6526404785812,31.10112462393738,d
456.05690591443897,16.00949046842561,d
448.171539812562,74.6764303465115,d
448.2288975786008,16.31159445060183,d
422.34853906924235,17.169345013644715,d
409.30152732101914,-4.701385214309369,d
372.56455917378736,25.06449462205643,d
356.72352336581963,26.94654491986853,d
311.7454089222401,71.01842939812997,d
256.77154577644757,59.075570923104124,d
282.82821870094506,53.572975943511494,d
292.53015714283913,31.9614546380796,d
313.1706048337493,78.83082606831226,d
355.92266807777617,91.65119279164287,d
307.708258519679,90.4057449175458,d
373.26125014613757,77.49621925669112,d
409.76182695266664,93.06031822333154,d
397.09759842475324,114.5981981698443,d
410.565420306866,122.97174724204018,d
372.0274940886615,92.89643299313906,d
374.1793692106986,130.53272181968458,d
364.29247530552743,145.76592012175223,d
313.78000232672895,92.94547578136735,d
262.5395491867179,93.91557979630852,d
309.43714297239507,175.92602678857833,d
316.90593129887645,181.2324774060179,d
343.2189456230643,115.62055048234475,d
316.21273741020946,157.46542771061047,d
384.11631256399227,145.0623946789778,d
377.824311370885,158.24965682717817,d
365.9775352262542,170.00091258291997,d
342.7580161913901,174.5071981079338,d
382.9418774614266,192.04207011823019,d
346.1726980028863,221.38579550796368,d
332.4970552224656,171.368595445623,d
302.5003431341081,188.8313083608083,d
325.02293164669044,177.8387764276771,d
271.5248245881929,192.1249848453158,d
348.29245370813527,228.72672927171294,d
407.12462393096996,270.7326464418647,d
370.39732582592313,184.08499253746305,d
361.35360346501835,253.1532501366211,d
412.0412238753616,252.90470020416785,d
366.62876907604686,234.12991125224102,d
303.74404033816364,266.36299284473665,d
342.37092686551136,210.20759396105933,d
339.9678318012448,238.115240905311,d
315.98077697585006,247.80692348442358,d
346.7939997735679,244.44242145933737,d
341.39070121216895,242.34716280200172,d
353.9629112821556,239.6417693229153,d
346.6984648133054,255.65901607696955,d
370.363695676858,268.94197416202246,d
357.95267662981456,241.8310395245686,d
332.46362561308536,289.64214095626005,d
353.97793908284757,300.2307935740759,d
338.7228161696312,293.938848490164,d
382.0317480790644,260.451139507098,d
297.6054054272241,256.33468449391853,d
308.6132919198605,271.8999480328745,d
323.7045846789328,264.298002762574,d
372.1929157361155,275.10909144836637,d
356.9795960090078,289.6126048117221,d
383.1607573998273,263.0688487218953,d
311.02682464935174,297.1394258573715,d
332.4099368219281,28.560886797716194,d
342.9765109476063,41.4214950503403,d
313.9427146545314,59.069311820909775,d
290.8961163509313,52.96897222145441,d
351.22922682871393,10.66416500120431,d
298.1701113820199,87.75779937253196,d
410.37926494304054,51.071013886237324,d
373.6932870576129,41.447576927163084,d
364.859630399039,34.11646126632712,d
309.23289564558775,-5.572090589367576,d
295.2568612333878,-8.421974610797577,d
272.75229339507774,7.982833013403933,d
